"Country or Area","Year","Value","Value Footnotes"
"Afghanistan","2014","6.49720069192615",""
"Afghanistan","2013","6.28470436259751",""
"Afghanistan","2012","5.51685032452764",""
"Afghanistan","2011","6.1072740046737",""
"Afghanistan","2010","10.0238497500877",""
"Afghanistan","2009","14.707588950143",""
"Afghanistan","2008","17.9929746901578",""
"Afghanistan","2007","17.8237142691694",""
"Afghanistan","2006","26.4702926571493",""
"Afghanistan","2005","27.3952555550972",""
"Afghanistan","2004","33.9964942565238",""
"Afghanistan","2003","43.5568692886976",""
"Afghanistan","2002","32.3867187434984",""
"Afghanistan","1978","10.8417503142473",""
"Afghanistan","1977","11.6629042950673",""
"Afghanistan","1976","13.2173912455017",""
"Afghanistan","1975","12.6760568526351",""
"Afghanistan","1974","14.0206189267297",""
"Afghanistan","1973","12.9487181304931",""
"Afghanistan","1972","14.7632312216075",""
"Afghanistan","1971","10.9223422347206",""
"Afghanistan","1970","9.78400233539966",""
"Afghanistan","1969","10.0946369794107",""
"Afghanistan","1968","8.89967656844817",""
"Afghanistan","1967","6.77290836111596",""
"Afghanistan","1966","8.57142878040817",""
"Afghanistan","1965","11.2582790289315",""
"Afghanistan","1964","8.88889264987633",""
"Afghanistan","1963","9.17160120499945",""
"Afghanistan","1962","4.8780512805869",""
"Afghanistan","1961","4.45344332226391",""
"Afghanistan","1960","4.13223325838387",""
"Albania","2014","36.3561079579405",""
"Albania","2013","34.7718498117759",""
"Albania","2012","33.284761824891",""
"Albania","2011","34.0136734367504",""
"Albania","2010","32.4400130682575",""
"Albania","2009","29.6008692794002",""
"Albania","2008","29.5901824413608",""
"Albania","2007","28.7869831657487",""
"Albania","2006","25.0905478634053",""
"Albania","2005","22.2730641421024",""
"Albania","2004","21.5421184068802",""
"Albania","2003","20.619399013231",""
"Albania","2002","20.4193072860323",""
"Albania","2001","20.5198161801181",""
"Albania","2000","19.1355354445051",""
"Albania","1999","17.2870502844993",""
"Albania","1998","10.7614028485815",""
"Albania","1997","10.471900650954",""
"Albania","1996","12.3165165721968",""
"Albania","1995","12.475374262714",""
"Albania","1994","11.3516873339455",""
"Albania","1993","15.4225232597195",""
"Albania","1992","11.4904380543576",""
"Albania","1991","7.22457950300987",""
"Albania","1990","14.8694465271417",""
"Albania","1989","17.9401526574603",""
"Albania","1988","16.382290098777",""
"Albania","1987","15.4662970134491",""
"Albania","1986","15.0575048012794",""
"Albania","1985","16.2355450687433",""
"Albania","1984","17.4130828745422",""
"Albania","1983","18.1966040097454",""
"Albania","1982","19.3750006044487",""
"Albania","1981","22.9826424624068",""
"Albania","1980","23.1155877404787",""
"Algeria","2014","29.8089390689316",""
"Algeria","2013","33.1422076630144",""
"Algeria","2012","37.7441669360285",""
"Algeria","2011","38.9717088191424",""
"Algeria","2010","38.4445476707171",""
"Algeria","2009","35.3716507922587",""
"Algeria","2008","47.9733451735643",""
"Algeria","2007","47.0681628293914",""
"Algeria","2006","48.810687703183",""
"Algeria","2005","47.2051925946845",""
"Algeria","2004","40.0532258559998",""
"Algeria","2003","38.2488286940416",""
"Algeria","2002","35.5045343528494",""
"Algeria","2001","36.6893045752667",""
"Algeria","2000","41.1753530091474",""
"Algeria","1999","26.8088741028012",""
"Algeria","1998","22.5783540098769",""
"Algeria","1997","30.9063113795977",""
"Algeria","1996","29.7604483253997",""
"Algeria","1995","26.1947759782283",""
"Algeria","1994","22.5307252451437",""
"Algeria","1993","21.7838769973586",""
"Algeria","1992","25.3195942820247",""
"Algeria","1991","29.1178221684276",""
"Algeria","1990","23.443685085254",""
"Algeria","1989","18.6392633400709",""
"Algeria","1988","15.5078678824297",""
"Algeria","1987","14.2724747280469",""
"Algeria","1986","12.8547573499606",""
"Algeria","1985","23.5839328707117",""
"Algeria","1984","25.7100161831795",""
"Algeria","1983","27.9418060930813",""
"Algeria","1982","30.9248563124729",""
"Algeria","1981","34.5872507485579",""
"Algeria","1980","34.3384614748645",""
"Algeria","1979","31.1483001729379",""
"Algeria","1978","25.5358367606735",""
"Algeria","1977","30.5865669191252",""
"Algeria","1976","33.0545838928409",""
"Algeria","1975","33.6889361446827",""
"Algeria","1974","38.7490436243751",""
"Algeria","1973","25.5036630308397",""
"Algeria","1972","20.4495619886417",""
"Algeria","1971","18.4425191363941",""
"Algeria","1970","22.0727335874648",""
"Algeria","1969","23.7887768786231",""
"Algeria","1968","23.1356346520185",""
"Algeria","1967","23.4344167518144",""
"Algeria","1966","25.9861974624013",""
"Algeria","1965","22.6039435446469",""
"Algeria","1964","25.0840585746198",""
"Algeria","1963","24.6846823239014",""
"Algeria","1962","19.7938722711474",""
"Algeria","1961","46.2445571347302",""
"Algeria","1960","39.0431723054881",""
"Angola","2014","58.5382828830224",""
"Angola","2013","55.7769615794905",""
"Angola","2012","61.9407128666691",""
"Angola","2011","65.3527091446323",""
"Angola","2010","61.3897769879915",""
"Angola","2009","55.0070424593086",""
"Angola","2008","78.0984312630261",""
"Angola","2007","76.3974559184231",""
"Angola","2006","79.8452661438404",""
"Angola","2005","86.0168439446121",""
"Angola","2004","70.1400908899602",""
"Angola","2003","68.4283268035736",""
"Angola","2002","68.2919403903799",""
"Angola","2001","75.3889911663897",""
"Angola","2000","89.6278948269862",""
"Angola","1999","86.2964935064935",""
"Angola","1998","56.7231384915814",""
"Angola","1997","68.4919382230125",""
"Angola","1996","82.7222609884224",""
"Angola","1994","85.3595614317962",""
"Angola","1993","53.9033457249071",""
"Angola","1992","69.2307692307692",""
"Angola","1991","25",""
"Angola","1990","33.3333333333333",""
"Angola","1989","33.3333333333333",""
"Angola","1988","50",""
"Angola","1987","50",""
"Angola","1986","50",""
"Angola","1985","50",""
"Antigua and Barbuda","2014","43.7646558587248",""
"Antigua and Barbuda","2013","45.7956710885655",""
"Antigua and Barbuda","2012","45.4210890350596",""
"Antigua and Barbuda","2011","47.5924416172181",""
"Antigua and Barbuda","2010","46.130856958976",""
"Antigua and Barbuda","2009","46.553273439294",""
"Antigua and Barbuda","2008","46.4147204088927",""
"Antigua and Barbuda","2007","45.0872506924545",""
"Antigua and Barbuda","2006","48.2907905565349",""
"Antigua and Barbuda","2005","54.6704956842042",""
"Antigua and Barbuda","2004","59.4389109722054",""
"Antigua and Barbuda","2003","55.0761815461107",""
"Antigua and Barbuda","2002","53.3145990463854",""
"Antigua and Barbuda","2001","57.5541627615996",""
"Antigua and Barbuda","2000","59.5610335508733",""
"Antigua and Barbuda","1999","72.5363636363636",""
"Antigua and Barbuda","1998","75.1406726002031",""
"Antigua and Barbuda","1997","76.4486458865611",""
"Antigua and Barbuda","1996","75.6656923814087",""
"Antigua and Barbuda","1995","85.2956606460316",""
"Antigua and Barbuda","1994","58.8043607062448",""
"Antigua and Barbuda","1993","96.221149555835",""
"Antigua and Barbuda","1992","96.1071878059013",""
"Antigua and Barbuda","1991","90.0798700419656",""
"Antigua and Barbuda","1990","88.952366539291",""
"Antigua and Barbuda","1989","81.0035806742777",""
"Antigua and Barbuda","1988","78.7354562155542",""
"Antigua and Barbuda","1987","79.5961110823809",""
"Antigua and Barbuda","1986","84.1140498855284",""
"Antigua and Barbuda","1985","75.1408179366273",""
"Antigua and Barbuda","1984","74.7438524590164",""
"Antigua and Barbuda","1983","61.3488630597105",""
"Antigua and Barbuda","1982","67.8229119123688",""
"Antigua and Barbuda","1981","73.2242225859247",""
"Antigua and Barbuda","1980","67.3026448617",""
"Antigua and Barbuda","1979","81.7867898012447",""
"Antigua and Barbuda","1978","61.6001187472169",""
"Antigua and Barbuda","1977","47.7014390503388",""
"Arab World","2014","50.2157004278477",""
"Arab World","2013","54.8131197319277",""
"Arab World","2012","57.723352200752",""
"Arab World","2011","56.3264576681654",""
"Arab World","2010","51.3418807652886",""
"Arab World","2009","48.9406387222993",""
"Arab World","2008","58.3056927828347",""
"Arab World","2007","54.9714790045351",""
"Arab World","2006","54.3849943186316",""
"Arab World","2005","52.9581293371412",""
"Arab World","2004","48.7185982890142",""
"Arab World","2003","44.3239233913215",""
"Arab World","2002","40.4229364564832",""
"Arab World","2001","39.8509764333369",""
"Arab World","2000","40.7550114424008",""
"Arab World","1999","32.625347720292",""
"Arab World","1998","29.3001911938806",""
"Arab World","1997","35.494093232202",""
"Arab World","1996","35.8686414892627",""
"Arab World","1995","34.3389822285748",""
"Arab World","1994","32.1797261934351",""
"Arab World","1993","31.7024785706041",""
"Arab World","1992","33.4978507096068",""
"Arab World","1991","31.5568952760749",""
"Arab World","1990","34.9377029696233",""
"Arab World","1989","31.3303407707375",""
"Arab World","1988","29.6537379241355",""
"Arab World","1987","29.0294724229762",""
"Arab World","1986","26.0425587401591",""
"Arab World","1985","31.0237369620936",""
"Arab World","1984","33.9983252326083",""
"Arab World","1983","36.0795884712285",""
"Arab World","1982","41.5479676200041",""
"Arab World","1981","49.8501004304223",""
"Arab World","1980","50.1760814783017",""
"Arab World","1979","44.5490637323682",""
"Arab World","1978","39.1547406875914",""
"Arab World","1977","42.5569168757778",""
"Arab World","1976","45.4521704857238",""
"Arab World","1975","52.0315932268627",""
"Arab World","1974","49.9907485388876",""
"Arab World","1973","59.7542186609475",""
"Arab World","1972","42.6831541368004",""
"Arab World","1971","39.163232014767",""
"Arab World","1970","37.9554368765617",""
"Arab World","1969","37.569935166918",""
"Arab World","1968","36.7605569567364",""
"Argentina","2014","14.8511876938525",""
"Argentina","2013","14.3239961102769",""
"Argentina","2012","15.4803096289206",""
"Argentina","2011","17.5637162059635",""
"Argentina","2010","17.3676375596372",""
"Argentina","2009","17.2651359184321",""
"Argentina","2008","19.7291019231999",""
"Argentina","2007","19.7528793307249",""
"Argentina","2006","20.3417303814157",""
"Argentina","2005","20.9037141020049",""
"Argentina","2004","21.5002443763064",""
"Argentina","2003","25.9309089022757",""
"Argentina","2002","28.3826540405656",""
"Argentina","2001","11.5791314930307",""
"Argentina","2000","10.986396203428",""
"Argentina","1999","9.82715687968877",""
"Argentina","1998","10.4155150598808",""
"Argentina","1997","10.5607988827388",""
"Argentina","1996","10.4285416392997",""
"Argentina","1995","9.68049474531719",""
"Argentina","1994","7.52990988191423",""
"Argentina","1993","6.90935166055555",""
"Argentina","1992","6.5981874720374",""
"Argentina","1991","7.67504334832217",""
"Argentina","1990","10.3595365925264",""
"Argentina","1989","13.0584089085641",""
"Argentina","1988","9.53161297293404",""
"Argentina","1987","7.87320581340031",""
"Argentina","1986","8.16197754429543",""
"Argentina","1985","11.7360980207352",""
"Argentina","1984","7.5898953117888",""
"Argentina","1983","9.15152068682072",""
"Argentina","1982","9.09049307859513",""
"Argentina","1981","6.92104948036129",""
"Argentina","1980","5.06197268096596",""
"Argentina","1979","6.51091546668515",""
"Argentina","1978","8.60838993812427",""
"Argentina","1977","9.61589241275849",""
"Argentina","1976","9.17538829667438",""
"Argentina","1975","5.82405179882455",""
"Argentina","1974","6.90257079733271",""
"Argentina","1973","7.61266772124967",""
"Argentina","1972","7.19776583833433",""
"Argentina","1971","6.00723288084226",""
"Argentina","1970","5.60156667550987",""
"Argentina","1969","6.3987133161198",""
"Argentina","1968","6.48445345820834",""
"Argentina","1967","7.49559622069304",""
"Argentina","1966","6.65291738494972",""
"Argentina","1965","6.22587444357216",""
"Argentina","1964","5.56371561616304",""
"Argentina","1963","7.89045421876083",""
"Argentina","1962","4.69184274513406",""
"Argentina","1961","5.99494697706381",""
"Argentina","1960","7.60404908578671",""
"Armenia","2014","31.2616676333306",""
"Armenia","2013","26.9897904806732",""
"Armenia","2012","24.5749217266283",""
"Armenia","2011","23.756853460251",""
"Armenia","2010","20.8300947224855",""
"Armenia","2009","15.4744686790481",""
"Armenia","2008","15.047103497546",""
"Armenia","2007","19.1856439468102",""
"Armenia","2006","23.3589858676515",""
"Armenia","2005","28.8092203201695",""
"Armenia","2004","29.7348288897575",""
"Armenia","2003","32.1526450092688",""
"Armenia","2002","29.3565510388216",""
"Armenia","2001","25.4683909062582",""
"Armenia","2000","23.3752785094862",""
"Armenia","1999","20.7582599150008",""
"Armenia","1998","19.0030205066285",""
"Armenia","1997","20.2732698898362",""
"Armenia","1996","23.240002799019",""
"Armenia","1995","23.9279214540756",""
"Armenia","1994","39.3280401333317",""
"Armenia","1993","47.2189771870216",""
"Armenia","1992","39.8207529671103",""
"Armenia","1991","40.7453883799724",""
"Armenia","1990","35.0029815146094",""
"Aruba","2011","70.7720608102996",""
"Aruba","2010","61.5024483891343",""
"Aruba","2009","63.7863311491609",""
"Aruba","2008","66.2606726015035",""
"Aruba","2007","65.9129090572281",""
"Aruba","2006","65.4912745360416",""
"Aruba","2005","68.547872977831",""
"Aruba","2004","65.0804037486649",""
"Aruba","2003","63.1063560458027",""
"Aruba","2002","64.9345528642476",""
"Aruba","2001","70.4879162823985",""
"Aruba","2000","74.3860109498193",""
"Aruba","1999","79.9491538064926",""
"Aruba","1998","79.6377054679638",""
"Aruba","1997","82.5309992706054",""
"Aruba","1996","86.6396761133603",""
"Aruba","1995","84.8561759729272",""
"Aruba","1994","80.4283914321714",""
"Australia","2014","20.9172135894066",""
"Australia","2013","19.8826518267602",""
"Australia","2012","21.3226498426105",""
"Australia","2011","21.1704957506579",""
"Australia","2010","19.4604264632905",""
"Australia","2009","22.5313455329337",""
"Australia","2008","19.7507344567566",""
"Australia","2007","19.886976232443",""
"Australia","2006","19.596119314447",""
"Australia","2005","18.0675262041096",""
"Australia","2004","17.0083858050663",""
"Australia","2003","18.9180381497246",""
"Australia","2002","20.6721504674237",""
"Australia","2001","22.1454042749282",""
"Australia","2000","19.4344899392237",""
"Australia","1999","18.3583088146387",""
"Australia","1998","19.592509236061",""
"Australia","1997","19.1277916702596",""
"Australia","1996","18.8869651342575",""
"Australia","1995","17.87762809869",""
"Australia","1994","17.9683532776962",""
"Australia","1993","17.545526809419",""
"Australia","1992","16.6690701055543",""
"Australia","1991","16.0450711014702",""
"Australia","1990","15.1383537133142",""
"Australia","1989","15.1379202523213",""
"Australia","1988","15.9782266575327",""
"Australia","1987","15.4884039917701",""
"Australia","1986","15.0091840420545",""
"Australia","1985","15.2579092305924",""
"Australia","1984","13.5775447937122",""
"Australia","1983","13.5991198049183",""
"Australia","1982","13.5436605596573",""
"Australia","1981","14.9155975248078",""
"Australia","1980","16.4459530881291",""
"Australia","1979","14.319591543947",""
"Australia","1978","13.6363636363636",""
"Australia","1977","14.0303544828592",""
"Australia","1976","13.5310951854168",""
"Australia","1975","14.2887279375571",""
"Australia","1974","13.1548369962154",""
"Australia","1973","14.1598616195342",""
"Australia","1972","12.8300868235188",""
"Australia","1971","12.6644165384424",""
"Australia","1970","12.979855568225",""
"Australia","1969","11.9574194732495",""
"Australia","1968","12.3014647867998",""
"Australia","1967","12.8865789376682",""
"Australia","1966","12.9355687047995",""
"Australia","1965","13.2207489310241",""
"Australia","1964","14.9382483265768",""
"Australia","1963","13.006563183665",""
"Australia","1962","13.9437968125246",""
"Australia","1961","12.4009802245398",""
"Australia","1960","12.9936689779922",""
"Austria","2014","53.6264281561735",""
"Austria","2013","53.4661770531807",""
"Austria","2012","53.5908825959584",""
"Austria","2011","53.6634000161983",""
"Austria","2010","50.6946958256389",""
"Austria","2009","44.8958448350807",""
"Austria","2008","53.1549300792244",""
"Austria","2007","52.4851521302341",""
"Austria","2006","50.8316258753068",""
"Austria","2005","48.6307815562511",""
"Austria","2004","46.9162957288669",""
"Austria","2003","44.5803275509179",""
"Austria","2002","45.3092252103046",""
"Austria","2001","44.6928313456374",""
"Austria","2000","43.4297344088377",""
"Austria","1999","39.4406992881171",""
"Austria","1998","38.4525313514601",""
"Austria","1997","37.1095063079597",""
"Austria","1996","34.325997294282",""
"Austria","1995","33.6141393650817",""
"Austria","1994","32.2361754186948",""
"Austria","1993","31.5398688055273",""
"Austria","1992","33.2353370768804",""
"Austria","1991","34.6739936550492",""
"Austria","1990","35.7836074605753",""
"Austria","1989","35.0997745018716",""
"Austria","1988","33.1508279349717",""
"Austria","1987","31.482078637321",""
"Austria","1986","32.0750000684207",""
"Austria","1985","35.0056591845009",""
"Austria","1984","32.8300849833653",""
"Austria","1983","30.5517461669506",""
"Austria","1982","31.8181766615124",""
"Austria","1981","33.0803370033042",""
"Austria","1980","31.7696538337108",""
"Austria","1979","30.955384679794",""
"Austria","1978","29.1854697976303",""
"Austria","1977","28.021372191864",""
"Austria","1976","28.8219501718213",""
"Austria","1975","28.1624648087812",""
"Austria","1974","29.1846663590991",""
"Austria","1973","26.984418709006",""
"Austria","1972","26.9958099689738",""
"Austria","1971","27.1007409743024",""
"Austria","1970","27.4580447453697",""
"Austria","1969","26.8480017913189",""
"Austria","1968","24.309171420419",""
"Austria","1967","23.7042547228676",""
"Austria","1966","23.708681403716",""
"Austria","1965","23.7702933429408",""
"Austria","1964","23.3993989196795",""
"Austria","1963","23.4268110207149",""
"Austria","1962","23.4163731876468",""
"Austria","1961","23.0053297937755",""
"Austria","1960","23.2478251355375",""
"Azerbaijan","2014","43.2874742699795",""
"Azerbaijan","2013","48.7239248495015",""
"Azerbaijan","2012","53.7092323363274",""
"Azerbaijan","2011","56.4269805307016",""
"Azerbaijan","2010","54.3047215353821",""
"Azerbaijan","2009","51.6357456848728",""
"Azerbaijan","2008","65.7761378471842",""
"Azerbaijan","2007","68.1309402161457",""
"Azerbaijan","2006","66.5062303193762",""
"Azerbaijan","2005","62.9364304252346",""
"Azerbaijan","2004","48.7874799245044",""
"Azerbaijan","2003","42.0108752536207",""
"Azerbaijan","2002","42.7685238946695",""
"Azerbaijan","2001","40.9230416133644",""
"Azerbaijan","2000","39.041359869439",""
"Azerbaijan","1999","27.9835791559384",""
"Azerbaijan","1998","22.7023181868384",""
"Azerbaijan","1997","29.021878997429",""
"Azerbaijan","1996","29.5157027636279",""
"Azerbaijan","1995","27.9008669978442",""
"Azerbaijan","1994","24.7226013631994",""
"Azerbaijan","1993","57.4324238295922",""
"Azerbaijan","1992","86.2036057343209",""
"Azerbaijan","1991","45.6586826347305",""
"Azerbaijan","1990","43.8608458390177",""
"Bahamas, The","2014","43.9318488925445",""
"Bahamas, The","2013","44.0609600616717",""
"Bahamas, The","2012","45.3372226749263",""
"Bahamas, The","2011","43.6427009727811",""
"Bahamas, The","2010","40.7490663221056",""
"Bahamas, The","2009","39.860263259518",""
"Bahamas, The","2008","46.0414835114865",""
"Bahamas, The","2007","46.7392940205765",""
"Bahamas, The","2006","44.6616119236898",""
"Bahamas, The","2005","45.1859549335589",""
"Bahamas, The","2004","44.5519594080581",""
"Bahamas, The","2003","41.7484193050914",""
"Bahamas, The","2002","42.1739247909887",""
"Bahamas, The","2001","39.722090380473",""
"Bahamas, The","2000","44.3561743941417",""
"Bahamas, The","1999","42.5020249263618",""
"Bahamas, The","1998","40.4040404040404",""
"Bahamas, The","1997","42.9961466354667",""
"Bahamas, The","1996","48.0376835688556",""
"Bahamas, The","1995","49.549139690872",""
"Bahamas, The","1994","51.0214789812826",""
"Bahamas, The","1993","51.9666882276843",""
"Bahamas, The","1992","50.247024766806",""
"Bahamas, The","1991","50.9510921971226",""
"Bahamas, The","1990","54.160770688566",""
"Bahamas, The","1989","53.8314826910516",""
"Bahamas, The","1987","61.3227730774788",""
"Bahamas, The","1986","63.8179979777553",""
"Bahamas, The","1985","64.7907986724178",""
"Bahamas, The","1984","63.5882612316888",""
"Bahamas, The","1983","66.5685595567867",""
"Bahamas, The","1982","65.7859722486219",""
"Bahamas, The","1981","67.3817034700316",""
"Bahamas, The","1980","70.3811877480716",""
"Bahamas, The","1979","68.8717258403469",""
"Bahamas, The","1978","82.6645843344546",""
"Bahamas, The","1977","82.6507713884993",""
"Bahrain","2012","74.3037054139287",""
"Bahrain","2011","79.0022865106858",""
"Bahrain","2010","69.5373177399286",""
"Bahrain","2009","68.4655938651118",""
"Bahrain","2008","82.5774337999584",""
"Bahrain","2007","79.6795292320647",""
"Bahrain","2006","84.6376061742767",""
"Bahrain","2005","83.8940300417306",""
"Bahrain","2004","78.6051030377881",""
"Bahrain","2003","72.0630183506862",""
"Bahrain","2002","72.2176603559946",""
"Bahrain","2001","73.6106719000445",""
"Bahrain","2000","79.1805973202084",""
"Bahrain","1999","78.8672455861517",""
"Bahrain","1998","64.6036729603028",""
"Bahrain","1997","79.0767821774899",""
"Bahrain","1996","87.9135242955814",""
"Bahrain","1995","81.9905466031893",""
"Bahrain","1994","81.1932702210151",""
"Bahrain","1993","83.8745972485041",""
"Bahrain","1992","84.3819917151814",""
"Bahrain","1991","85.0031629889958",""
"Bahrain","1990","115.555828722334",""
"Bahrain","1989","98.643897570042",""
"Bahrain","1988","95.3379785934919",""
"Bahrain","1987","102.367892611564",""
"Bahrain","1986","98.710464407075",""
"Bahrain","1985","101.769725438788",""
"Bahrain","1984","96.4862104187947",""
"Bahrain","1983","96.6818499003133",""
"Bahrain","1982","118.981623869273",""
"Bahrain","1981","131.129680190199",""
"Bahrain","1980","124.108453501425",""
"Bangladesh","2014","19.7584663342162",""
"Bangladesh","2013","19.5378741103687",""
"Bangladesh","2012","20.1615888634893",""
"Bangladesh","2011","19.9220749554939",""
"Bangladesh","2010","16.0241126856916",""
"Bangladesh","2009","16.9401329056133",""
"Bangladesh","2008","17.6588584820757",""
"Bangladesh","2007","16.9953348464905",""
"Bangladesh","2006","16.3534635652888",""
"Bangladesh","2005","14.3928418979283",""
"Bangladesh","2004","11.1465089461353",""
"Bangladesh","2003","11.4311486959413",""
"Bangladesh","2002","12.4099689322019",""
"Bangladesh","2001","13.3865592080649",""
"Bangladesh","2000","12.3442012279919",""
"Bangladesh","1999","11.7586423857313",""
"Bangladesh","1998","11.7573312287186",""
"Bangladesh","1997","10.5203705573506",""
"Bangladesh","1996","9.70650764952346",""
"Bangladesh","1995","10.8646342137104",""
"Bangladesh","1994","9.00154364623279",""
"Bangladesh","1993","9.01726903589848",""
"Bangladesh","1992","7.58667691051403",""
"Bangladesh","1991","6.66261196870467",""
"Bangladesh","1990","5.90831648666263",""
"Bangladesh","1989","5.54014371794136",""
"Bangladesh","1988","5.42830096531266",""
"Bangladesh","1987","4.99004963895921",""
"Bangladesh","1986","5.18293196330185",""
"Bangladesh","1985","5.38447860037049",""
"Bangladesh","1984","3.39625513455005",""
"Bangladesh","1983","5.60384903116941",""
"Bangladesh","1982","5.07529986612759",""
"Bangladesh","1981","5.13086315280464",""
"Bangladesh","1980","5.49428379105126",""
"Bangladesh","1979","6.10921948081309",""
"Bangladesh","1978","5.55766316100946",""
"Bangladesh","1977","7.04075196547742",""
"Bangladesh","1976","4.74608176819018",""
"Bangladesh","1975","2.89507889386174",""
"Bangladesh","1974","3.70107546471338",""
"Bangladesh","1973","6.53940933400325",""
"Bangladesh","1972","5.6747304028231",""
"Bangladesh","1971","6.29148731724424",""
"Bangladesh","1970","8.31311289260521",""
"Bangladesh","1969","8.14599241256528",""
"Bangladesh","1968","8.33080893013733",""
"Bangladesh","1967","9.30614212330159",""
"Bangladesh","1966","10.2842808274445",""
"Bangladesh","1965","9.66271640919629",""
"Bangladesh","1964","10.0284124165217",""
"Bangladesh","1963","9.98348512216024",""
"Bangladesh","1962","10.7467512833228",""
"Bangladesh","1961","10.7823534063335",""
"Bangladesh","1960","9.99668529799247",""
"Barbados","2013","37.1864050455501",""
"Barbados","2012","39.4702063528866",""
"Barbados","2011","38.9869206057825",""
"Barbados","2010","46.2163986053312",""
"Barbados","2009","41.3939591481964",""
"Barbados","2008","45.4918389553863",""
"Barbados","2007","44.9604047514298",""
"Barbados","2006","45.0493784129197",""
"Barbados","2005","43.985609662084",""
"Barbados","2004","40.9123286890617",""
"Barbados","2003","42.1481413548545",""
"Barbados","2002","38.2219276652149",""
"Barbados","2001","40.2107732099539",""
"Barbados","2000","42.4042314473473",""
"Barbados","1999","40.8527426090688",""
"Barbados","1998","41.5470301311101",""
"Barbados","1997","45.5689043179779",""
"Barbados","1996","47.0315398886827",""
"Barbados","1995","45.9303220134081",""
"Barbados","1994","45.2564191453466",""
"Barbados","1993","42.6388045194995",""
"Barbados","1992","41.4629145522579",""
"Barbados","1991","40.8333126904308",""
"Barbados","1990","42.8922472048163",""
"Barbados","1989","50.3049239383948",""
"Barbados","1988","48.7125699535364",""
"Barbados","1987","45.9930646204708",""
"Barbados","1986","56.5343900089184",""
"Barbados","1985","67.7496995858789",""
"Barbados","1984","71.9298285595875",""
"Barbados","1983","70.513060204468",""
"Barbados","1982","63.8291489447236",""
"Barbados","1981","59.7448279829523",""
"Barbados","1980","70.1317469596855",""
"Barbados","1979","65.4279787771775",""
"Barbados","1978","58.0755395683453",""
"Barbados","1977","49.5873590982287",""
"Barbados","1976","44.8935195786581",""
"Barbados","1975","50.3815854258986",""
"Barbados","1974","62.3086797398401",""
"Barbados","1973","60.3154652624218",""
"Barbados","1972","64.8528099910794",""
"Barbados","1971","61.2310747083644",""
"Barbados","1970","59.504132231405",""
"Barbados","1969","61.5932642487047",""
"Barbados","1968","63.2556445739257",""
"Barbados","1967","60.3441040704994",""
"Barbados","1966","62.5294950448325",""
"Barbados","1965","58.3926754832147",""
"Barbados","1964","52.0990312163617",""
"Barbados","1963","55.0802139037433",""
"Barbados","1962","51.0830324909747",""
"Barbados","1961","45.0563204005006",""
"Barbados","1960","43.7249666221629",""
"Belarus","2014","57.204695708361",""
"Belarus","2013","60.2727084917873",""
"Belarus","2012","81.3408176213879",""
"Belarus","2011","81.1289426456053",""
"Belarus","2010","53.2437235561884",""
"Belarus","2009","50.529749960347",""
"Belarus","2008","60.9377552183976",""
"Belarus","2007","60.9430527153212",""
"Belarus","2006","60.0613117690842",""
"Belarus","2005","59.7978087236099",""
"Belarus","2004","67.8863333586708",""
"Belarus","2003","65.156379906358",""
"Belarus","2002","63.6275159440361",""
"Belarus","2001","66.7476067360771",""
"Belarus","2000","69.2108213448948",""
"Belarus","1999","59.2033571533871",""
"Belarus","1998","59.0511351312398",""
"Belarus","1997","59.8598642804939",""
"Belarus","1996","46.3499639281231",""
"Belarus","1995","49.6653284196549",""
"Belarus","1994","71.2699233415013",""
"Belarus","1993","67.6369098363983",""
"Belarus","1992","59.2861005949162",""
"Belarus","1991","36.8541905855339",""
"Belarus","1990","45.9584295612009",""
"Belgium","2014","83.6040862927117",""
"Belgium","2013","82.7660015889",""
"Belgium","2012","82.2490603368103",""
"Belgium","2011","81.4221602200492",""
"Belgium","2010","76.2398597937919",""
"Belgium","2009","69.2627744114291",""
"Belgium","2008","79.5021207324835",""
"Belgium","2007","77.518699158719",""
"Belgium","2006","75.6763031206471",""
"Belgium","2005","73.7486742728588",""
"Belgium","2004","70.6767396106007",""
"Belgium","2003","68.7248455302987",""
"Belgium","2002","70.4368728716333",""
"Belgium","2001","71.1483949761018",""
"Belgium","2000","72.0805108596495",""
"Belgium","1999","64.0247329960652",""
"Belgium","1998","63.4994097216281",""
"Belgium","1997","64.0703840947922",""
"Belgium","1996","60.4940906791891",""
"Belgium","1995","59.5728166367711",""
"Belgium","1994","57.8986142386209",""
"Belgium","1993","55.6022673936552",""
"Belgium","1992","58.2790965848018",""
"Belgium","1991","59.6870800172633",""
"Belgium","1990","61.0586676724562",""
"Belgium","1989","62.9941088868491",""
"Belgium","1988","58.8729097530492",""
"Belgium","1987","55.364421256952",""
"Belgium","1986","56.7670376141831",""
"Belgium","1985","61.891701056001",""
"Belgium","1984","63.8321093882333",""
"Belgium","1983","59.851523975227",""
"Belgium","1982","57.5798527675798",""
"Belgium","1981","53.5765036838303",""
"Belgium","1980","49.6658316068689",""
"Belgium","1979","49.4727203950973",""
"Belgium","1978","45.3494453917925",""
"Belgium","1977","47.0792610548741",""
"Belgium","1976","48.1168932874481",""
"Belgium","1975","45.5024298375062",""
"Belgium","1974","52.4168825501688",""
"Belgium","1973","47.5992208319476",""
"Belgium","1972","43.7396175580742",""
"Belgium","1971","43.3731729493494",""
